start_lat,start_lon,prediction_hours,vessel_type_code,tonnage_tons,current_speed_knots,current_dir_sin,current_dir_cos,wind_speed_ms,wind_dir_sin,wind_dir_cos,leeway_coefficient,l1_speed_knots,l1_dir_sin,l1_dir_cos,l2_center_lat,l2_center_lon,l2_spread_km,particle_count,month_sin,month_cos,hour_sin,hour_cos,target_east_m,target_north_m
34.5,125.75,1.0,1.0,116.70275100008473,0.5974473391410591,-0.8412609047439242,0.540629346363508,3.4742246008670223,-0.8264979409901407,-0.5629397423695167,0.025,0.6814098066667197,-0.9423837985732099,0.3345336697355408,34.504417419433594,125.73815155029297,0.48967620730400085,200.0,-0.8660254037844384,-0.5000000000000004,0.7071067811865476,-0.7071067811865475,264.5609685782394,525.7192993164062
34.25,126.0,1.0,1.0,198.88916734766286,1.5832380088221034,-0.6242747379080859,0.781204871726867,2.6049744213639303,0.7347978346920614,-0.6782861801126852,0.025,1.4582149102066038,-0.6140085706383042,0.7892993571406901,34.2695426940918,125.98067474365234,0.4761379361152649,200.0,-0.8660254037844384,-0.5000000000000004,0.258819045102521,-0.9659258262890682,-44.2173733052447,-60.725250244140625
34.0,126.5,1.0,0.0,9.514147980131675,1.2145691183029055,0.9966522175073994,0.08175791911236117,3.8575805066154087,-0.989806590923704,-0.14241809071882397,0.032,0.9751735112609473,0.9977673836306697,0.06678508937485934,34.001922607421875,126.5221939086914,0.49460241198539734,200.0,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,-264.0334330448487,-306.1741638183594
34.5,125.75,1.0,3.0,3.29548502512187,0.19498231921745524,0.7587925825423094,0.6513323396537074,7.087849410811229,-0.17553475244737987,-0.9844732351279222,0.038,0.3924463671852368,0.14282162288593334,-0.9897484448263751,34.499717712402344,125.75183868408203,0.5778873562812805,200.0,-0.8660254037844384,-0.5000000000000004,-0.9659258262890684,0.2588190451025203,16.09853266303046,0.424652099609375
34.0,126.0,1.0,2.0,0.0,0.24872934852876347,-0.9558036039957827,-0.2940059023024419,3.550444525187835,0.8934824941186426,0.4490980212643226,0.015,0.14766316459574214,-0.9835961399177048,-0.18038468210740904,33.99916076660156,125.99679565429688,0.4910925030708313,200.0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,124.62783249841367,-2.972564697265625
34.0,126.0,1.0,3.0,0.5644077659019331,1.9123337471922317,0.8878063495492619,-0.46021721577969454,3.270399884342058,0.7156634715506096,-0.6984452702167363,0.038,2.144620923929367,0.8722593497491903,-0.48904358371736134,33.98418045043945,126.03480529785156,0.48981747031211853,200.0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-1035.2272039058262,-866.7149353027344
34.25,126.0,1.0,2.0,0.0,2.957920233365492,0.8617763968429613,-0.5072883222038163,1.0079237931838863,-0.9906809740082455,-0.13620281839254994,0.015,2.934916947376695,0.858610693501099,-0.5126282054331013,34.22505187988281,126.05059814453125,0.4535827338695526,200.0,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,-2104.5959249991784,-1885.0306701660156
34.5,125.75,1.0,3.0,0.3662158095825552,2.3385083267134377,0.3921864996452823,-0.9198857263247326,1.0119893868741874,0.9960296286088688,-0.08902235075125241,0.038,2.3747438965564274,0.417554976033441,-0.9086516615236625,34.46388244628906,125.76908111572266,0.4612704813480377,200.0,-0.8660254037844384,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,43.41468990491982,-33.12286376953125
34.5,125.75,1.0,4.0,6.456114680608408,0.3828614093487357,0.5819127975953439,-0.813251188744757,3.41146667584915,-0.7609389147772903,0.6488235260666492,0.045,0.11782448640526554,-0.03632725673435501,-0.9993399473743438,34.496192932128906,125.75354766845703,0.4846824109554291,200.0,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,43.397879290154236,-171.5594482421875
34.0,126.5,1.0,1.0,167.23937221640526,2.29734460718692,0.9996742796792728,0.02552125678188638,6.320433697597962,0.4289558078410431,-0.9033254756284903,0.025,2.4381885112071395,0.9959644773769479,-0.08974831365136043,33.998477935791016,126.5467758178711,0.5901456475257874,200.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-185.1829571585732,-1800.52490234375
34.25,125.75,1.0,3.0,3.5992395994482376,1.3281448095788977,-0.7499545449763679,0.6614893653485965,2.2837717654132326,0.8850347085096908,-0.46552504200436595,0.038,1.1649123483704173,-0.7268780039146476,0.6867666033122588,34.26388931274414,125.73089599609375,0.48921769857406616,200.0,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,696.2949701126254,729.5523071289062
34.5,126.5,1.0,4.0,6.012410839233605,0.12014130378187535,-0.05902130014455291,-0.9982567235582471,1.1007755888042214,0.6332122786705374,-0.7739781716178213,0.045,0.2017830711394008,0.2670184313722372,-0.9636914222444392,34.511192321777344,126.49706268310547,2.4879276752471924,200.0,-0.8660254037844384,-0.5000000000000004,0.9659258262890683,0.25881904510252074,-209.2521149735575,22.93121337890625
34.25,126.5,1.0,2.0,0.0,0.25216969895915836,-0.09081908395001059,0.9958674078362445,4.171505027987305,0.037367949830200364,-0.9993015742634891,0.015,0.13087522211709665,-0.1402612110522495,0.9901145351292224,34.2523078918457,126.49925994873047,0.5039350390434265,200.0,-0.8660254037844384,-0.5000000000000004,0.25881904510252074,0.9659258262890683,-320.11514216149317,-111.25885009765625
34.25,126.25,1.0,2.0,0.0,0.6040598948195973,-0.960122126890208,0.2795809390066197,4.972017874225464,-0.24187222712549794,-0.9703081086672168,0.015,0.6156828910055843,-0.9989493076560134,0.04582881990157885,34.250755310058594,126.23780059814453,0.5212804079055786,200.0,-0.8660254037844384,-0.5000000000000004,-0.25881904510252157,0.9659258262890681,75.8181431191835,150.75149536132812
34.0,126.0,1.0,2.0,0.0,0.27340311532682005,0.9884458591260628,-0.1515743499954383,2.094903407872145,-0.9320764541889627,-0.36226162306616283,0.015,0.22258134587300485,0.9583496359686008,-0.28559757568797817,33.99916076660156,126.00428771972656,0.47282373905181885,200.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-44.3590590248591,26.753082275390625
34.25,126.0,1.0,0.0,17.653959954113954,2.388309429118221,0.29570901605684574,-0.9552780630908951,9.53911739228261,0.49465065877885767,-0.8690918971947915,0.032,2.970478530167589,0.3365622138721591,-0.9416612321814417,34.20874786376953,126.01597595214844,0.6498475074768066,200.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-490.95670741997105,459.8982238769531
34.0,126.0,1.0,2.0,0.0,0.24191390258264092,-0.9901923837897599,-0.13971056898013384,5.5359897312794315,0.18619286396417048,-0.9825132148774488,0.015,0.28442780385260263,-0.7365199930187086,-0.6764157744196401,33.99740219116211,125.99547576904297,0.5287559032440186,200.0,-0.8660254037844384,-0.5000000000000004,-0.25881904510252157,0.9659258262890681,-74.6374221654442,219.96978759765625
34.5,126.5,1.0,2.0,0.0,0.04830223146706352,0.40605953208263207,-0.913846626302704,4.590498541376182,0.7011097908182345,-0.7130533368681556,0.015,0.17987549694253782,0.6307455479958084,-0.7759897252434901,34.508216857910156,126.49752807617188,2.668262481689453,200.0,-0.8660254037844384,-0.5000000000000004,0.7071067811865476,-0.7071067811865475,9.798107722819886,12.73956298828125
34.0,125.75,1.0,3.0,3.483022704589518,1.4871044489522374,-0.4437146765917293,0.8961681124527345,8.748248413396773,-0.4217967968786234,-0.906690389351808,0.038,1.1946121428739511,-0.7805161499622429,0.6251356170049163,34.019283294677734,125.7345199584961,0.5898525714874268,200.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-696.2018151841718,-476.8843078613281
34.0,125.75,1.0,2.0,0.0,0.41205411317074486,-0.6715540734477397,-0.7409555495680884,2.074835913298686,-0.27420961652029335,-0.9616699466073554,0.015,0.4670703243191423,-0.6279686948420451,-0.7782385998512142,33.99412536621094,125.74365234375,0.45457616448402405,200.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,154.9138322239982,-9.766998291015625
34.0,126.0,1.0,1.0,72.21316884305062,0.7443455311315369,-0.6838455684646002,0.7296267802728513,3.9941861818833133,0.45659949365994795,-0.8896723567637016,0.025,0.5602948055067019,-0.7503027960361934,0.6610943308335584,34.00741958618164,125.9902114868164,0.5180438756942749,200.0,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,-133.06423752841638,-324.0095520019531
34.5,126.5,1.0,3.0,3.957733803740759,0.19882990270111048,-0.8275882536438152,-0.5613356236965371,2.8631798977327065,-0.21726741769426672,-0.9761121191791776,0.038,0.3813995398542785,-0.5519133193608304,-0.8339014857356414,34.5101203918457,126.4926986694336,2.582946538925171,200.0,-0.8660254037844384,-0.5000000000000004,0.7071067811865476,-0.7071067811865475,-30.79334947440101,126.12167358398438
34.5,126.0,1.0,2.0,0.0,1.4163741748836023,-0.06327625294646656,0.9979960499987236,1.3391342377863575,0.8604572079903579,0.509522711189048,0.015,1.4345250827438518,-0.03905507845510003,0.9992370593842415,34.523773193359375,125.99909210205078,0.4667762815952301,200.0,-0.8660254037844384,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,605.2700608880692,284.51690673828125
34.0,126.25,1.0,1.0,48.346051042538825,2.049263887714219,0.8645549696678324,-0.5025382616504472,3.939941669513767,0.10378945359614924,-0.9945992908313442,0.025,2.1676672903848737,0.8264983173557718,-0.5629391897959121,33.981414794921875,126.28560638427734,0.5263018608093262,200.0,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,154.93700363999434,-172.83340454101562
34.25,126.25,1.0,4.0,11.575546893750438,1.272906612118578,0.9995512441512566,0.02995513838517532,11.275386691414836,0.7566472539562791,0.6538233194682047,0.045,2.131022190472223,0.947249047117807,0.3204984285989664,34.2530632019043,126.27971649169922,0.694196879863739,200.0,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,402.2463375333902,-686.6624450683594
34.5,126.0,1.0,2.0,0.0,1.6457445147105598,0.07943638574411706,0.9968399373118594,3.457483941113744,-0.9202680434876285,0.3912885484338283,0.015,1.6804191741535675,0.02258840868267749,0.999744849345664,34.528560638427734,126.00083923339844,0.5094584226608276,200.0,-0.8660254037844384,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,-610.832820699432,122.2998046875
34.5,125.75,1.0,1.0,153.84390398334818,2.3734305222425243,0.613106370228018,-0.7900003663200572,3.936147976933353,-0.7837023045122455,0.6211366177437904,0.025,2.1881349206285132,0.5965162215380876,-0.8026010200852745,34.469966888427734,125.7778549194336,0.48335370421409607,200.0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-1868.0959607451264,-863.7423706054688
34.25,125.75,1.0,4.0,7.311798711357988,0.083516523907014,0.9994553230016177,-0.03300086852996784,7.857434576660988,-0.7787887997442883,-0.6272862228622997,0.045,0.6264103071781257,-0.7212520208218224,-0.6926727383551612,34.24832534790039,125.74873352050781,0.6229941844940186,200.0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,6.318361039721727,48.41033935546875
34.25,126.0,1.0,4.0,17.8502779668152,1.7629406491013218,0.15963131217837673,-0.9871767036210942,4.019978190369931,-0.9706279987697857,-0.24058530296790984,0.045,1.8259155095239332,-0.032799921509706086,-0.9994619378190233,34.22100830078125,126.00359344482422,0.5019201040267944,200.0,-0.8660254037844384,-0.5000000000000004,0.25881904510252074,0.9659258262890683,-385.5450878726536,-73.0401611328125
34.25,126.0,1.0,2.0,0.0,3.4855807153956744,-0.9619498113487793,0.2732262074656235,1.0290134707604355,-0.7126832526860218,-0.7014859808584003,0.015,3.5004967288121636,-0.9639594063430535,0.2660493618160882,34.2655143737793,125.93167877197266,0.45498061180114746,200.0,-0.8660254037844384,-0.5000000000000004,0.7071067811865475,0.7071067811865476,704.7042766365083,2119.4386291503906
34.25,126.25,1.0,4.0,17.609399209262243,0.9246907456231855,0.9746396925237716,-0.2237799583456213,3.1390117004524547,-0.42789414950182003,-0.9038288537229348,0.045,0.9062995944628165,0.8647801763920714,-0.5021506213471192,34.245357513427734,126.2669906616211,0.4924570918083191,200.0,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,-336.9911389492851,-592.3896789550781
34.25,126.0,1.0,2.0,0.0,2.557518243136323,-0.9991754173228973,0.04060154452251971,5.232198461383177,-0.7900278097919018,-0.613071007107179,0.015,2.6759545586616693,-0.99999257769103,0.0038528642396630187,34.25083923339844,125.946044921875,0.5375614166259766,200.0,-0.8660254037844384,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,2242.249144491164,3036.2625122070312
34.5,126.5,1.0,3.0,1.31924319581531,0.057744987636352746,0.4806067963988007,-0.8769362047807593,0.8311726881502309,0.07614710835197319,-0.9970965940617954,0.038,0.11646143239693663,0.27844162738816614,-0.960453153536095,34.508697509765625,126.49630737304688,2.736104965209961,200.0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,11.897633616313549,45.01312255859375
34.0,126.25,1.0,3.0,3.031530869002721,0.4207707003540337,0.9848706943104684,-0.17329084075165638,2.977795492150836,-0.8088369973929814,-0.5880329171469113,0.038,0.31118826580154874,0.7599736562842045,-0.649953876635887,33.9984130859375,126.25634765625,0.4813173711299896,200.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,143.64012205064006,597.4855041503906
34.0,126.25,1.0,1.0,110.56297688812231,1.4656129528617106,0.8055296521875485,-0.5925554652913153,8.309600988368233,0.08652184421096601,-0.996249953813968,0.025,1.7585056795521719,0.6912308465943133,-0.7226340129806434,33.98249053955078,126.27349853515625,0.6343424916267395,200.0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,187.33055180846787,-113.8067626953125
34.25,126.5,1.0,4.0,1.272818451627237,0.23747166427757374,0.9946579685382348,-0.10322560546391484,2.07269200768217,-0.845663973556498,-0.5337156956925986,0.045,0.1468930536094908,0.5642246069328168,-0.8256213374977105,34.249176025390625,126.5033950805664,0.45363667607307434,200.0,-0.8660254037844384,-0.5000000000000004,-0.25881904510252157,0.9659258262890681,14.040660378742375,11.8902587890625
34.25,126.0,1.0,2.0,0.0,4.5105887017305974,0.5191638962269154,-0.8546747035302312,3.2543828630612097,0.291731392856326,0.9565002845907093,0.015,4.447951346153625,0.5326985414906987,-0.8463050655016088,34.18700408935547,126.04765319824219,0.49854838848114014,200.0,-0.8660254037844384,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,690.6078951817243,924.4676208496094
34.0,126.0,1.0,1.0,128.02644670419505,0.39172207201553316,0.7388921839119843,-0.673823671707798,2.786628457898645,-0.7761182544772638,-0.6305873889217617,0.025,0.3949974165328787,0.46668462715127806,-0.8844238004377045,33.994937896728516,126.00425720214844,0.47067272663116455,200.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-28.870028997584914,103.19046020507812
34.25,126.5,1.0,1.0,147.20376040926493,0.3949112835584101,0.8880747262664908,-0.45969911960618054,1.6196148772030023,0.03420979784699156,-0.9994146735621146,0.025,0.4388604435833166,0.8052748409807423,-0.5929017038965567,34.24642562866211,126.50663757324219,0.44902291893959045,200.0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,118.6474577386554,-14.862823486328125
34.5,126.5,1.0,0.0,14.754686340742833,0.09774475326352319,-0.9041543033054823,-0.4272060343840871,1.9599443275588533,-0.6384019109002842,-0.7697031896509625,0.032,0.21450081936541227,-0.7748529185867413,-0.6321415621184931,34.506710052490234,126.49153137207031,2.814500331878662,200.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,29.39485461236542,-16.561431884765625
34.25,126.5,1.0,4.0,5.120848649245449,0.19530175443182635,-0.6204139610260921,0.7842745163295277,1.7884998873995697,-0.947711808307742,0.31912744851245484,0.045,0.337404894672673,-0.7985444232064112,0.6019358804440388,34.252994537353516,126.49669647216797,0.446002334356308,200.0,-0.8660254037844384,-0.5000000000000004,0.9659258262890683,0.25881904510252074,50.54408366004369,18.260040283203125
34.25,126.25,1.0,1.0,70.8294490370437,1.1440617121736685,-0.9948731873868882,0.10113031701054578,0.9340891059611098,0.9789743481638049,0.20398339549397942,0.025,1.1008726957234545,-0.993536990702784,0.11350880188450586,34.25192642211914,126.22814178466797,0.4476098418235779,200.0,-0.8660254037844384,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,544.7598168853748,567.7598571777344
34.5,126.0,1.0,4.0,14.237539393518434,0.6822346374371717,0.9963899093226107,0.08489492682180406,4.418433693086587,-0.23372976247839167,-0.9723015983385992,0.045,0.6696840087049762,0.8801716007835374,-0.4746556153403699,34.49919128417969,126.01312255859375,0.5111271739006042,200.0,-0.8660254037844384,-0.5000000000000004,-0.25881904510252157,0.9659258262890681,48.295902954727126,3.821868896484375
34.5,126.5,1.0,0.0,27.49335355800864,0.10765281540353956,-0.5102278033502174,-0.8600392948513526,4.003479302438926,-0.7824876652578434,-0.6226660852490113,0.032,0.3517433879292065,-0.7101448428427545,-0.7040556101501071,34.50877380371094,126.4932632446289,2.668159246444702,200.0,-0.8660254037844384,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,-100.77986307731238,81.533203125
34.25,126.5,1.0,2.0,0.0,0.33093709269441274,-0.9963343879280984,-0.08554406719312362,1.7875315032777697,0.3340866071544969,-0.9425423804370798,0.015,0.32176791510355773,-0.9706106610313232,-0.24065524031763325,34.24862289428711,126.49341583251953,0.4723761975765228,200.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-1.404075266655533,43.31451416015625
34.5,125.75,1.0,1.0,38.514248314692445,1.8239425378973453,-0.24877826367882205,0.9685604655987929,0.6834221623289726,-0.7182871637666725,-0.6957467573535858,0.025,1.8077271633761287,-0.2642061929196364,0.9644662190159445,34.52937316894531,125.7402114868164,0.47619742155075073,200.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,365.93636675507753,-371.5705871582031
34.0,126.25,1.0,0.0,13.507811558274966,0.2364009625509058,0.4887263263065455,-0.87243714843816,10.581679290770738,-0.9924615559761863,0.12255635401449913,0.032,0.5521825632466021,-0.9737968974752788,-0.22741944170963357,33.997562408447266,126.24777221679688,0.6643310785293579,200.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-61.25890077351385,-116.35467529296875
34.0,126.0,1.0,3.0,1.3770245963745649,0.05077864899185059,-0.022787631824731248,0.9997403282031893,3.6154808453006395,0.9225173799210971,-0.3859555463308105,0.038,0.25072821112157867,0.977995737530083,-0.20862487237381136,34.00019454956055,126.00125122070312,0.4958812892436981,200.0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-38.725691348035475,-54.35546875
34.5,126.0,1.0,2.0,0.0,0.8412731445949926,0.2395662879821102,-0.9708800099201099,5.973677051332525,-0.16091393443903745,-0.9869684421010376,0.015,1.0037937689532324,0.1728572229538512,-0.9849468922092615,34.484127044677734,126.00348663330078,0.5504500865936279,200.0,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,300.3287747457833,-50.958251953125
34.25,125.75,1.0,0.0,24.012716068846125,0.5378668704225098,0.2615576154507531,0.9651878645112132,9.465290551075212,-0.8376360040727012,-0.5462288208078347,0.032,0.40406887229000593,-0.8723522184433666,0.48887790600203723,34.25715255737305,125.74908447265625,0.6416186690330505,200.0,-0.8660254037844384,-0.5000000000000004,0.7071067811865475,0.7071067811865476,-220.4174712556173,88.32763671875
34.5,126.0,1.0,1.0,125.1136930835932,1.4377504496674158,-0.023207657918099884,-0.9997306660365863,4.2958408042640075,-0.9821751941160223,0.18796778464182112,0.025,1.418303682666128,-0.16809261983374724,-0.9857712062935432,34.476497650146484,125.99696350097656,0.523529052734375,200.0,-0.8660254037844384,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,-975.982750349214,642.073974609375
34.0,126.5,1.0,3.0,3.656353046399869,0.25084548915071525,-0.4356945518373225,-0.9000945825296777,5.951169612042932,-0.9531552836404552,-0.3024814130955543,0.038,0.6385855355036836,-0.8272787245043844,-0.5617916980362017,33.9958610534668,126.4948959350586,0.593004584312439,200.0,-0.8660254037844384,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,-262.6439952987051,47.136383056640625
34.25,126.25,1.0,1.0,72.87980622781473,0.9912304824377423,-0.9258003630252637,0.3780128143625423,1.04101103683063,-0.9041459728161143,0.4272236648880797,0.025,1.0417498861272716,-0.9248106181028628,0.38042781265859205,34.25651168823242,126.23117065429688,0.4582963287830353,200.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-12.6354926948857,610.2250671386719
34.25,125.75,1.0,1.0,193.95195392004334,1.0072874776651541,-0.6908606493432913,0.72298794124727,1.1373350132659545,-0.5138022095503753,-0.8579086719815532,0.025,0.9940542188820454,-0.7286253410297123,0.6849124852193421,34.26176834106445,125.73554992675781,0.4258016347885132,200.0,-0.8660254037844384,-0.5000000000000004,0.258819045102521,-0.9659258262890682,367.8102469782264,129.94354248046875
34.5,126.0,1.0,2.0,0.0,1.32291927888135,-0.6458655396973303,-0.7634511802541641,3.134803445841933,0.1277295744320777,-0.9918090319287278,0.015,1.3862318781528706,-0.6079452340983605,-0.7939789621501879,34.48160934448242,125.98262023925781,0.5063802599906921,200.0,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,78.40987876173294,-26.753082275390625
34.0,126.25,1.0,2.0,0.0,0.8336046332275032,0.9986730692875986,-0.05149855026782141,2.529592779552703,-0.8600498604046896,-0.5102099936475902,0.015,0.7732718681609495,0.9945582620393161,-0.10418187658770182,33.99912643432617,126.26510620117188,0.45684653520584106,200.0,-0.8660254037844384,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,-228.13239575840174,-267.9554748535156
